"","number","contractName","name","address","banking","bonus","status","lastUpdate","connected","overflow","shape","position.latitude","position.longitude","totalStands.capacity","totalStands.availabilities.bikes","totalStands.availabilities.stands","totalStands.availabilities.mechanicalBikes","totalStands.availabilities.electricalBikes","totalStands.availabilities.electricalInternalBatteryBikes","totalStands.availabilities.electricalRemovableBatteryBikes","mainStands.capacity","mainStands.availabilities.bikes","mainStands.availabilities.stands","mainStands.availabilities.mechanicalBikes","mainStands.availabilities.electricalBikes","mainStands.availabilities.electricalInternalBatteryBikes","mainStands.availabilities.electricalRemovableBatteryBikes","overflowStands.capacity","overflowStands.availabilities.bikes","overflowStands.availabilities.stands","overflowStands.availabilities.mechanicalBikes","overflowStands.availabilities.electricalBikes","overflowStands.availabilities.electricalInternalBatteryBikes","overflowStands.availabilities.electricalRemovableBatteryBikes","region"
"295",4026,"lyon","4026 - BIRMINGHAM","Avenue Birmingham, sortie tunnel mode doux côté Saöne - 69000 Lyon",TRUE,FALSE,"OPEN","2023-10-06T11:47:13Z",TRUE,FALSE,NA,45.774632,4.813425,20,5,15,4,1,0,1,20,5,15,4,1,0,1,NA,NA,NA,NA,NA,NA,NA," 69004"
"296",10041,"lyon","10041 - KIMMERLING","1 PLACE KIMMERLING (VILLEURBANNE)",FALSE,FALSE,"OPEN","2023-10-06T11:49:22Z",TRUE,FALSE,NA,45.752923,4.898891,16,8,8,4,4,0,4,16,8,8,4,4,0,4,NA,NA,NA,NA,NA,NA,NA,"69008"
"297",2020,"lyon","2020 - MUSÉE DES CONFLUENCES","Parvis du musée des confluences",TRUE,FALSE,"OPEN","2023-10-06T11:47:52Z",TRUE,FALSE,NA,45.733388,4.818954,20,4,16,1,3,0,3,20,4,16,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69006"
"298",17003,"lyon","17003 - ST FONS - THEATRE","",FALSE,FALSE,"OPEN","2023-10-06T11:40:56Z",TRUE,FALSE,NA,45.708123,4.861905,18,7,11,2,5,0,5,18,7,11,2,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69003"
"299",4001,"lyon","4001 - CONSERVATOIRE BIS","",FALSE,FALSE,"OPEN","2023-10-06T11:43:52Z",TRUE,FALSE,NA,45.770392,4.814254,22,10,12,2,8,0,8,22,10,12,2,8,0,8,NA,NA,NA,NA,NA,NA,NA,"69100"
"300",10043,"lyon","10043 - SALENGRO / FEYSSINE","RUE DE LA FEYSSINE (VILLEURBANNE)",TRUE,FALSE,"OPEN","2023-10-06T11:46:45Z",TRUE,FALSE,NA,45.782994,4.890614,20,6,14,0,6,0,6,20,6,14,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,"69003"
"301",5007,"lyon","5007 - PLACE DE TRION","Place de Trion",FALSE,TRUE,"OPEN","2023-10-06T11:49:50Z",TRUE,FALSE,NA,45.757916,4.81317,16,0,14,0,0,0,0,16,0,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69001"
"302",3015,"lyon","3015 - SERVIENT / GARIBALDI","Angle rue Garibaldi",FALSE,FALSE,"OPEN","2023-10-06T11:49:05Z",TRUE,FALSE,NA,45.760779,4.85276,32,20,12,8,12,0,12,32,20,12,8,12,0,12,NA,NA,NA,NA,NA,NA,NA,"69100"
"303",8037,"lyon","8037 - CAZENEUVE","Rue Paul Cazeneuve - Angle du boulevard des Etats-Unis",TRUE,FALSE,"OPEN","2023-10-06T11:43:44Z",TRUE,FALSE,NA,45.734027,4.862906,19,16,3,8,8,0,8,19,16,3,8,8,0,8,NA,NA,NA,NA,NA,NA,NA,"69100"
"304",3010,"lyon","3010 - PART-DIEU / CUIRASSIERS (FAR)","Rue des Cuirassiers Lyon 3",TRUE,FALSE,"OPEN","2023-10-06T11:46:09Z",TRUE,FALSE,NA,45.7589457457871,4.85624511710564,34,29,5,14,15,0,15,34,29,5,14,15,0,15,NA,NA,NA,NA,NA,NA,NA," 69003"
"305",7018,"lyon","7018 - LYCEE LOUISE LABE","2 Rue Crépet 69007 Lyon",FALSE,FALSE,"OPEN","2023-10-06T11:46:31Z",TRUE,FALSE,NA,45.740279,4.832061,20,0,20,0,0,0,0,20,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69007"
"306",2015,"lyon","2015 - RÉPUBLIQUE / STELLA","Côté est de la place",TRUE,FALSE,"OPEN","2023-10-06T11:48:38Z",TRUE,FALSE,NA,45.760698,4.836279,27,9,18,5,4,0,4,27,9,18,5,4,0,4,NA,NA,NA,NA,NA,NA,NA," 69002"
"307",10056,"lyon","10056 - 11 NOVEMBRE / GASTON BERGER","Avenue du 11 Nov./angle av Gaston Berger",FALSE,FALSE,"OPEN","2023-10-06T11:47:20Z",TRUE,TRUE,NA,45.779066,4.871581,95,48,47,31,17,0,17,35,21,14,9,12,0,12,60,27,33,22,5,0,5,"69003"
"308",3029,"lyon","3029 - PLACE ARISTIDE BRIAND","Angle Gambetta",TRUE,FALSE,"OPEN","2023-10-06T11:49:24Z",TRUE,FALSE,NA,45.752967,4.850271,38,30,7,12,19,0,19,38,30,7,12,19,0,19,NA,NA,NA,NA,NA,NA,NA,"69600"
"309",10061,"lyon","10061 - RÉPUBLIQUE","Cours Emile Zola/Angle cours de la République",TRUE,FALSE,"OPEN","2023-10-06T11:48:54Z",TRUE,FALSE,NA,45.7708541,4.8726116,17,1,16,0,1,0,1,17,1,16,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69004"
"310",4003,"lyon","4003 - PLACE COMMANDANT  ARNAUD","Angle rue de Belfort",FALSE,TRUE,"OPEN","2023-10-06T11:45:27Z",TRUE,FALSE,NA,45.779731,4.834708,17,1,16,1,0,0,0,17,1,16,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69001"
"311",7064,"lyon","7064 - CROUS","96 RUE CHEVREUL",FALSE,FALSE,"OPEN","2023-10-06T11:48:56Z",TRUE,FALSE,NA,45.74541,4.847843,17,1,15,2,0,0,0,17,1,15,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"312",4017,"lyon","4017 - PLACE DES TAPIS","Angle Bvd de la Croix-Rousse",FALSE,TRUE,"OPEN","2023-10-06T11:48:46Z",TRUE,FALSE,NA,45.776002,4.829628,17,0,17,0,0,0,0,17,0,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"313",34001,"lyon","34001 - NEUVILLE - QUAI PASTEUR","",TRUE,FALSE,"OPEN","2023-10-06T11:44:24Z",TRUE,FALSE,NA,45.876622,4.838578,20,5,15,5,0,0,0,20,5,15,5,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69250"
"314",3068,"lyon","3068 - FAURE / MEYNIS","",FALSE,FALSE,"OPEN","2023-10-06T11:49:37Z",TRUE,FALSE,NA,45.755068,4.871457,28,0,28,0,0,0,0,28,0,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69002"
"315",3082,"lyon","3082 - SAXE / MONCEY","33 RUE MONCEY",FALSE,FALSE,"OPEN","2023-10-06T11:48:47Z",TRUE,FALSE,NA,45.757578,4.846117,28,7,21,4,3,0,3,28,7,21,4,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69007"
"316",10046,"lyon","10046 - CHARMETTES/ZOLA","Rue des Charmettes/Angle Cours Emile Zola",TRUE,FALSE,"OPEN","2023-10-06T11:44:51Z",TRUE,FALSE,NA,45.770705,4.867201,23,0,23,0,0,0,0,23,0,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"317",7046,"lyon","7046 - PLACE DE L'ECOLE","Angle rue de St Cloud",FALSE,FALSE,"OPEN","2023-10-06T11:48:29Z",TRUE,FALSE,NA,45.730083,4.82781,28,23,5,10,13,0,13,28,23,5,10,13,0,13,NA,NA,NA,NA,NA,NA,NA,"69002"
"318",7002,"lyon","7002 - UNIVERSITÉS LYON III / LYON II","Quai Claude Bernard",TRUE,FALSE,"OPEN","2023-10-06T11:49:30Z",TRUE,FALSE,NA,45.7511023770123,4.83615396294288,39,29,10,7,22,0,22,39,29,10,7,22,0,22,NA,NA,NA,NA,NA,NA,NA,"69009"
"319",3007,"lyon","3007 - PLACE D'ARSONVAL","A côté du stand de fleurs",TRUE,FALSE,"OPEN","2023-10-06T11:49:31Z",TRUE,FALSE,NA,45.743396,4.87897,32,29,3,9,20,0,20,32,29,3,9,20,0,20,NA,NA,NA,NA,NA,NA,NA," 69003"
"320",3006,"lyon","3006 - VILLETTE / SAINT-ANTOINE","",TRUE,FALSE,"OPEN","2023-10-06T11:46:39Z",TRUE,FALSE,NA,45.762876,4.862249,23,16,7,8,8,0,8,23,16,7,8,8,0,8,NA,NA,NA,NA,NA,NA,NA,"69002"
"321",6007,"lyon","6007 - MASSÉNA","Angle Cours Vitton",TRUE,FALSE,"OPEN","2023-10-06T11:49:26Z",TRUE,FALSE,NA,45.769654,4.852366,27,2,24,2,1,0,1,27,2,24,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69500"
"322",1037,"lyon","1037 - CHAZETTE LASSAGNE","",FALSE,FALSE,"OPEN","2023-10-06T11:48:18Z",TRUE,FALSE,NA,45.77291,4.837315,20,2,18,1,1,0,1,20,2,18,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69002"
"323",9051,"lyon","9051 - ANDREI SAKHAROV","373 AV. ANDREI SAKHAROV",TRUE,TRUE,"OPEN","2023-10-06T11:47:23Z",TRUE,FALSE,NA,45.786546,4.797107,12,0,12,0,0,0,0,12,0,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"324",7012,"lyon","7012 - MERIEUX / PAVILLONS","246 RUE MARCEL MERIEUX",FALSE,FALSE,"OPEN","2023-10-06T11:49:46Z",TRUE,FALSE,NA,45.7291359373026,4.8301170098658,16,11,5,6,5,0,5,16,11,5,6,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69005"
"325",7049,"lyon","7049 - CITÉ SCOLAIRE INTERNATIONALE","27–33 Rue Alexander Fleming 69007 Lyon",FALSE,FALSE,"OPEN","2023-10-06T11:49:39Z",TRUE,FALSE,NA,45.727951,4.823563,25,17,6,13,6,0,6,25,17,6,13,6,0,6,NA,NA,NA,NA,NA,NA,NA," 69007"
"326",6005,"lyon","6005 - PLACE EDGAR QUINET","Devant le lycée",TRUE,FALSE,"OPEN","2023-10-06T11:49:05Z",TRUE,FALSE,NA,45.765811,4.844767,20,1,19,0,1,0,1,20,1,19,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69100"
"327",10102,"lyon","10102 - DOUA / GASTON BERGER","ave G. Berger",FALSE,FALSE,"OPEN","2023-10-06T11:49:52Z",TRUE,FALSE,NA,45.781008,4.871219,30,10,20,7,3,0,3,30,10,20,7,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69006"
"328",6023,"lyon","6023 - QUAI SARRAIL","Niveau rue de Sèze",TRUE,FALSE,"OPEN","2023-10-06T11:45:07Z",TRUE,FALSE,NA,45.766821,4.841095,14,2,12,1,1,0,1,14,2,12,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69100"
"329",7034,"lyon","7034 - PISCINE DU RHÔNE","Sur le quai devant l'entrée de la piscine",TRUE,FALSE,"OPEN","2023-10-06T11:49:47Z",TRUE,FALSE,NA,45.753705,4.838283,31,29,2,8,21,0,21,31,29,2,8,21,0,21,NA,NA,NA,NA,NA,NA,NA,"69004"
"330",1020,"lyon","1020 - TERREAUX / CHENAVARD","Rue Chenavard - Côté place des Terreaux",TRUE,FALSE,"OPEN","2023-10-06T11:47:52Z",TRUE,FALSE,NA,45.766763,4.832942,18,0,17,1,0,0,0,18,0,17,1,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69001"
"331",10064,"lyon","10064 - 4 AOÛT 1789","Angle Rue Rollet/Blanqui",FALSE,FALSE,"OPEN","2023-10-06T11:49:01Z",TRUE,FALSE,NA,45.764812,4.884311,15,8,6,5,3,0,3,15,8,6,5,3,0,3,NA,NA,NA,NA,NA,NA,NA," 69100"
"332",8050,"lyon","8050 - BATAILLE / KRÜGER","",FALSE,FALSE,"OPEN","2023-10-06T11:46:34Z",TRUE,FALSE,NA,45.736219,4.879855,18,6,12,1,5,0,5,18,6,12,1,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69008"
"333",10015,"lyon","10015 - POUDRETTE / MUSSET","",FALSE,FALSE,"OPEN","2023-10-06T11:46:15Z",TRUE,FALSE,NA,45.757936,4.921156,18,2,16,1,1,0,1,18,2,16,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69005"
"334",3033,"lyon","3033 - OL STADIUM ÉPHÉMÈRE","",TRUE,FALSE,"OPEN","2023-10-06T11:48:08Z",TRUE,TRUE,NA,45.7679258135543,4.98117413078694,121,24,97,21,3,0,3,21,0,21,0,0,0,0,100,24,76,21,3,0,3,"69006"
"335",7010,"lyon","7010 - CENTRE BERTHELOT","Rue Pasteur - Angle avenue Berthelot",TRUE,FALSE,"OPEN","2023-10-06T11:49:20Z",TRUE,FALSE,NA,45.747358,4.836009,19,0,19,0,0,0,0,19,0,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69003"
"336",30001,"lyon","30001 - RILLIEUX - CANELLAS","",TRUE,TRUE,"OPEN","2023-10-06T11:40:15Z",TRUE,FALSE,NA,45.805207,4.88477,12,8,4,6,2,0,2,12,8,4,6,2,0,2,NA,NA,NA,NA,NA,NA,NA,"69100"
"337",8020,"lyon","8020 - MOULIN A VENT","",TRUE,FALSE,"OPEN","2023-10-06T11:45:54Z",TRUE,FALSE,NA,45.729714,4.854338,22,5,17,0,5,0,5,22,5,17,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69006"
"338",10101,"lyon","10101 - EINSTEIN / 11 NOVEMBRE 1918","43 BVD DU 11 NOVEMBRE 1918 (VILLEURBANNE)",TRUE,FALSE,"OPEN","2023-10-06T11:49:07Z",TRUE,TRUE,NA,45.779429,4.873992,94,20,74,10,10,0,10,34,19,15,9,10,0,10,60,1,59,1,0,0,0,"69009"
"339",11001,"lyon","11001 - CALUIRE - GARE DE CUIRE","2 RUE CLAUDE BERNARD (CALUIRE ET CUIRE)",TRUE,TRUE,"OPEN","2023-10-06T11:46:56Z",TRUE,FALSE,NA,45.785796,4.833733,16,4,12,4,0,0,0,16,4,12,4,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69300"
"340",7022,"lyon","7022 - JAURÈS / LAGRANGE","16 Impasse du Pré Gaudry 69007 Lyon",TRUE,FALSE,"OPEN","2023-10-06T11:49:51Z",TRUE,FALSE,NA,45.743975,4.841463,30,11,19,5,6,0,6,30,11,19,5,6,0,6,NA,NA,NA,NA,NA,NA,NA,"69001"
"341",3102,"lyon","3102 - DOCTEUR LONG / CAILLE","135 COURS DOCTEUR LONG",FALSE,FALSE,"OPEN","2023-10-06T11:40:49Z",TRUE,FALSE,NA,45.75254,4.894272,16,11,5,1,10,0,10,16,11,5,1,10,0,10,NA,NA,NA,NA,NA,NA,NA,"69100"
"342",16004,"lyon","16004 - VENISSIEUX PARILLY","",TRUE,FALSE,"OPEN","2023-10-06T11:46:28Z",TRUE,FALSE,NA,45.719746,4.888457,25,5,20,0,5,0,5,25,5,20,0,5,0,5,NA,NA,NA,NA,NA,NA,NA," 69200"
"343",10088,"lyon","10088 - 4 AOÛT 1789 / PRESSENSÉ","COURS EMILE ZOLA (VILLEURBANNE)",TRUE,FALSE,"OPEN","2023-10-06T11:49:30Z",TRUE,FALSE,NA,45.76611,4.898539,19,4,15,0,4,0,4,19,4,15,0,4,0,4,NA,NA,NA,NA,NA,NA,NA," 69100"
"344",7020,"lyon","7020 - PARC DE GERLAND","Allée Pierre de Coubertin",FALSE,FALSE,"OPEN","2023-10-06T11:46:36Z",TRUE,FALSE,NA,45.724352,4.826821,26,10,16,4,6,0,6,26,10,16,4,6,0,6,NA,NA,NA,NA,NA,NA,NA,"69003"
"345",10031,"lyon","10031 - CROIX LUIZET","sur la place Croix Luizet",FALSE,FALSE,"OPEN","2023-10-06T11:49:04Z",TRUE,FALSE,NA,45.780679,4.88356,22,12,10,5,7,0,7,22,12,10,5,7,0,7,NA,NA,NA,NA,NA,NA,NA,"69008"
"346",5054,"lyon","5054 - CHAMPVERT","192 AV. BARTHELEMY BUYER",FALSE,TRUE,"OPEN","2023-10-06T11:43:05Z",TRUE,FALSE,NA,45.763906,4.792643,18,0,18,0,0,0,0,18,0,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69500"
"347",7025,"lyon","7025 - LACOUR / ARTILLERIE","",TRUE,FALSE,"OPEN","2023-10-06T11:49:56Z",TRUE,FALSE,NA,45.729454,4.844228,20,6,14,1,5,0,5,20,6,14,1,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69007"
"348",4011,"lyon","4011 - PLACE JOANNÈS AMBRE","Place Jean Ambre",TRUE,TRUE,"OPEN","2023-10-06T11:48:09Z",TRUE,FALSE,NA,45.781574,4.832866,20,3,17,3,0,0,0,20,3,17,3,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69300"
"349",1002,"lyon","1002 - OPÉRA","Angle rue Serlin - Angle place de la comédie",TRUE,FALSE,"OPEN","2023-10-06T11:50:01Z",TRUE,FALSE,NA,45.767611,4.836619,41,6,32,4,5,0,5,41,6,32,4,5,0,5,NA,NA,NA,NA,NA,NA,NA," 69001"
"350",2042,"lyon","2042 - JOFFRE / VAUBECOUR","43 RUE VAUBECOUR",FALSE,FALSE,"OPEN","2023-10-06T11:40:47Z",TRUE,FALSE,NA,45.751873,4.824763,20,11,9,2,9,0,9,20,11,9,2,9,0,9,NA,NA,NA,NA,NA,NA,NA,"69008"
"351",16003,"lyon","16003 - VÉNISSIEUX - JOLIOT CURIE / SEMBAT","",FALSE,FALSE,"OPEN","2023-10-06T11:45:48Z",TRUE,FALSE,NA,45.71532,4.878337,25,13,12,6,7,0,7,25,13,12,6,7,0,7,NA,NA,NA,NA,NA,NA,NA,"69006"
"352",9032,"lyon","9032 - PLACE DU PORT MOUTON","Quai Arloing, Côté Saône",TRUE,FALSE,"OPEN","2023-10-06T11:49:08Z",TRUE,FALSE,NA,45.773815,4.809566,18,11,7,11,0,0,0,18,11,7,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69006"
"353",14005,"lyon","14005 - BRON - UNIVERSITE","",TRUE,FALSE,"OPEN","2023-10-06T11:45:06Z",TRUE,FALSE,NA,45.72284,4.915219,30,11,18,8,3,0,3,30,11,18,8,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69002"
"354",11002,"lyon","11002 - CALUIRE - SAINT-CLAIR","49 COURS ARISTIDE BRIAND (CALUIRE)",TRUE,FALSE,"OPEN","2023-10-06T11:47:33Z",TRUE,FALSE,NA,45.785465,4.847838,20,2,18,2,0,0,0,20,2,18,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69006"
"355",3003,"lyon","3003 - PART-DIEU / DERUELLE","Face rue Massena, entrée centre commercial",TRUE,FALSE,"OPEN","2023-10-06T11:48:46Z",TRUE,FALSE,NA,45.762974,4.855071,30,30,0,17,13,0,13,30,30,0,17,13,0,13,NA,NA,NA,NA,NA,NA,NA," 69003"
"356",9002,"lyon","9002 - MAIRIE DU 9E","Prox. métro Valmy",TRUE,FALSE,"OPEN","2023-10-06T11:47:06Z",TRUE,FALSE,NA,45.774241,4.805676,27,20,7,12,8,0,8,27,20,7,12,8,0,8,NA,NA,NA,NA,NA,NA,NA,"69100"
"357",10116,"lyon","10116 - BLUM / FAYS","",FALSE,FALSE,"OPEN","2023-10-06T11:47:30Z",TRUE,FALSE,NA,45.760526,4.905877,16,16,0,8,8,0,8,16,16,0,8,8,0,8,NA,NA,NA,NA,NA,NA,NA," 69100"
"358",10010,"lyon","10010 - BAUDIN / ZOLA","12 rue baudin
Villeurbanne",FALSE,FALSE,"CLOSED","2023-10-06T11:45:36Z",TRUE,FALSE,NA,45.7651045967603,4.90512854660767,16,0,0,0,0,0,0,16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69009"
"359",10039,"lyon","10039 - BOUVIER","Rue Professeur Bouvier/Angle rue du 8 mai 1945",FALSE,FALSE,"OPEN","2023-10-06T11:48:43Z",TRUE,FALSE,NA,45.779487,4.891692,16,10,6,3,7,0,7,16,10,6,3,7,0,7,NA,NA,NA,NA,NA,NA,NA,"69008"
"360",6006,"lyon","6006 - BOULEVARD DES BELGES","Boulevard des Belges - Angle rue Duquesne",TRUE,FALSE,"OPEN","2023-10-06T11:47:27Z",TRUE,FALSE,NA,45.773304,4.852001,15,5,10,3,2,0,2,15,5,10,3,2,0,2,NA,NA,NA,NA,NA,NA,NA,"69003"
"361",12005,"lyon","12005 - VAULX - VILLAGE","",FALSE,FALSE,"OPEN","2023-10-06T11:40:29Z",TRUE,FALSE,NA,45.786262,4.926788,20,13,7,6,7,0,7,20,13,7,6,7,0,7,NA,NA,NA,NA,NA,NA,NA," 69120"
"362",10002,"lyon","10002 - INSA","Avenue Albert Einstein au niveau du virage",TRUE,FALSE,"OPEN","2023-10-06T11:49:51Z",TRUE,TRUE,NA,45.782222,4.876951,115,43,72,27,16,0,16,55,13,42,7,6,0,6,60,30,30,20,10,0,10,"69006"
"363",7016,"lyon","7016 - PLACE SAINT LOUIS","Rue de la Madeleine - Angle rue St Lazarre",FALSE,FALSE,"OPEN","2023-10-06T11:49:17Z",TRUE,FALSE,NA,45.748925,4.847714,15,0,15,0,0,0,0,15,0,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69007"
"364",5008,"lyon","5008 - SAINTE-IRÉNÉE","Place Sainte Irénée",FALSE,TRUE,"OPEN","2023-10-06T11:41:20Z",TRUE,FALSE,NA,45.754978,4.812427,20,0,20,0,0,0,0,20,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69005"
"365",27001,"lyon","27001 - COLLONGES - GARE","",TRUE,FALSE,"OPEN","2023-10-06T11:47:59Z",TRUE,FALSE,NA,45.830874,4.846988,24,8,16,0,8,0,8,24,8,16,0,8,0,8,NA,NA,NA,NA,NA,NA,NA," 69660"
"366",34002,"lyon","34002 - NEUVILLE - STADE","",FALSE,FALSE,"OPEN","2023-10-06T11:45:37Z",TRUE,FALSE,NA,45.870877,4.839595,15,4,11,1,3,0,3,15,4,11,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69003"
"367",12004,"lyon","12004 - VAULX - HÔTEL DE VILLE","",TRUE,FALSE,"CLOSED","2023-10-06T11:40:31Z",TRUE,FALSE,NA,45.778178,4.920544,30,0,0,0,0,0,0,30,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69009"
"368",10054,"lyon","10054 - STALINGRAD / MELIÈS","RUE GEORGES MELIES (VILLEURBANNE)",FALSE,FALSE,"OPEN","2023-10-06T11:48:46Z",TRUE,FALSE,NA,45.776715,4.859573,24,16,7,7,9,0,9,24,16,7,7,9,0,9,NA,NA,NA,NA,NA,NA,NA,"69006"
"369",1021,"lyon","1021 - TERREAUX / BEAUX ARTS","Rue Herriot - Devant Musée des Beaux Arts",TRUE,FALSE,"OPEN","2023-10-06T11:49:59Z",TRUE,FALSE,NA,45.767062,4.834294,11,2,8,0,3,0,3,11,2,8,0,3,0,3,NA,NA,NA,NA,NA,NA,NA," 69001"
"370",2007,"lyon","2007 - PATINOIRE CHARLEMAGNE","Angle rue Casimir Périer",TRUE,FALSE,"OPEN","2023-10-06T11:48:37Z",TRUE,FALSE,NA,45.742617,4.820464,37,34,3,25,9,0,9,37,34,3,25,9,0,9,NA,NA,NA,NA,NA,NA,NA,"69004"
"371",8004,"lyon","8004 - MAIRIE DU 8E","Devant la mairie du 8e",FALSE,FALSE,"OPEN","2023-10-06T11:48:28Z",TRUE,FALSE,NA,45.735158,4.872803,21,6,14,3,3,0,3,21,6,14,3,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69003"
"372",3044,"lyon","3044 - QUAI AUGAGNEUR","Entre rue de Bonnel et rue Rabelais",TRUE,FALSE,"OPEN","2023-10-06T11:42:46Z",TRUE,FALSE,NA,45.762023,4.841053,19,9,10,2,7,0,7,19,9,10,2,7,0,7,NA,NA,NA,NA,NA,NA,NA," 69003"
"373",33001,"lyon","33001 - ALBIGNY - GARE","",TRUE,FALSE,"OPEN","2023-10-06T11:43:46Z",TRUE,FALSE,NA,45.874978,4.833024,18,5,13,1,4,0,4,18,5,13,1,4,0,4,NA,NA,NA,NA,NA,NA,NA," 69250"
"374",16005,"lyon","16005 - VENISSIEUX - GARE","",TRUE,FALSE,"OPEN","2023-10-06T11:47:45Z",TRUE,FALSE,NA,45.708509,4.886939,25,1,24,0,1,0,1,25,1,24,0,1,0,1,NA,NA,NA,NA,NA,NA,NA," 69200"
"375",10019,"lyon","10019 - 4 AOUT / RACINE","",FALSE,FALSE,"OPEN","2023-10-06T11:43:52Z",TRUE,FALSE,NA,45.764489,4.877894,30,0,30,0,0,0,0,30,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69100"
"376",10025,"lyon","10025 - TOTEM","",TRUE,FALSE,"OPEN","2023-10-06T11:49:32Z",TRUE,FALSE,NA,45.763652,4.873158,16,1,15,1,0,0,0,16,1,15,1,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69100"
"377",8034,"lyon","8034 - BERTHELOT / VILLON","Angle avenue Berthelot",FALSE,FALSE,"OPEN","2023-10-06T11:49:21Z",TRUE,FALSE,NA,45.738301,4.862727,13,8,5,5,3,0,3,13,8,5,5,3,0,3,NA,NA,NA,NA,NA,NA,NA," 69008"
"378",3084,"lyon","3084 - DESAIX","143 RUE PAUL BERT",FALSE,FALSE,"OPEN","2023-10-06T11:43:01Z",TRUE,FALSE,NA,45.757268,4.855193,28,6,21,4,2,0,2,28,6,21,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,"69002"
"379",5026,"lyon","5026 - RUE DE LA BALEINE","Angle quai Romain Rolland",FALSE,FALSE,"OPEN","2023-10-06T11:45:23Z",TRUE,FALSE,NA,45.763383,4.829024,14,0,14,0,0,0,0,14,0,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69005"
"380",3038,"lyon","3038 - VIVIER MERLE / PAUL BERT EST","Devant le bâtiment du Klesia",TRUE,FALSE,"OPEN","2023-10-06T11:49:10Z",TRUE,FALSE,NA,45.757147,4.858975,20,13,7,3,10,0,10,20,13,7,3,10,0,10,NA,NA,NA,NA,NA,NA,NA,"69009"
"381",11005,"lyon","11005 - CALUIRE - PASSERELLE DE LA PAIX","",TRUE,FALSE,"OPEN","2023-10-06T11:45:43Z",TRUE,FALSE,NA,45.787941,4.853035,25,0,25,0,0,0,0,25,0,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69300"
"382",3019,"lyon","3019 - PART-DIEU / DERUELLE","Intersection Bd Vivier Merle - Rue Eugène Deruelle Lyon 3",TRUE,FALSE,"OPEN","2023-10-06T11:49:47Z",TRUE,FALSE,NA,45.76326,4.85749,39,32,7,15,17,0,17,39,32,7,15,17,0,17,NA,NA,NA,NA,NA,NA,NA,"69004"
"383",3079,"lyon","3079 - PLACE LOUISE","4 PLACE LOUISE",FALSE,FALSE,"OPEN","2023-10-06T11:48:17Z",TRUE,FALSE,NA,45.75118,4.884795,16,0,16,0,0,0,0,16,0,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69006"
"384",2025,"lyon","2025 - MERCIÈRE / FERRANDIÈRE","Entre rue de Brest et rue Mercière",FALSE,FALSE,"OPEN","2023-10-06T11:49:59Z",TRUE,FALSE,NA,45.762054,4.833194,10,0,10,0,0,0,0,10,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69002"
